Date,Species,Strata,Sex,BroodAge,Length_mm
7/9/2007,chinook salmon,NA,Male,NA,730
7/10/2007,chinook salmon,NA,Female,NA,660
7/10/2007,chinook salmon,NA,Male,NA,560
7/10/2007,chinook salmon,NA,Male,NA,590
7/10/2007,chinook salmon,NA,Male,NA,430
7/10/2007,chinook salmon,NA,Male,NA,430
7/10/2007,chinook salmon,NA,Male,NA,540
7/10/2007,chinook salmon,NA,Male,NA,550
7/10/2007,chinook salmon,NA,Male,NA,570
7/10/2007,chinook salmon,NA,Male,NA,660
7/10/2007,chinook salmon,NA,Male,NA,670
7/10/2007,chinook salmon,NA,Male,NA,680
7/10/2007,chinook salmon,NA,Male,NA,880
7/10/2007,chinook salmon,NA,Male,NA,880
7/11/2007,chinook salmon,NA,Male,NA,780
7/11/2007,chinook salmon,NA,Female,NA,800
7/11/2007,chinook salmon,NA,Female,NA,860
7/11/2007,chinook salmon,NA,Male,NA,580
7/11/2007,chinook salmon,NA,Male,NA,580
7/11/2007,chinook salmon,NA,Male,NA,490
7/11/2007,chinook salmon,NA,Male,NA,510
7/11/2007,chinook salmon,NA,Male,NA,770
7/11/2007,chinook salmon,NA,Male,NA,790
7/12/2007,chinook salmon,NA,Female,NA,820
7/12/2007,chinook salmon,NA,Female,NA,910
7/12/2007,chinook salmon,NA,Male,NA,530
7/12/2007,chinook salmon,NA,Male,NA,530
7/12/2007,chinook salmon,NA,Male,NA,460
7/12/2007,chinook salmon,NA,Male,NA,500
7/12/2007,chinook salmon,NA,Male,NA,520
7/12/2007,chinook salmon,NA,Male,NA,520
7/12/2007,chinook salmon,NA,Male,NA,790
7/12/2007,chinook salmon,NA,Male,NA,730
7/12/2007,chinook salmon,NA,Male,NA,620
7/12/2007,chinook salmon,NA,Male,NA,660
7/12/2007,chinook salmon,NA,Male,NA,680
7/13/2007,chinook salmon,NA,Female,NA,800
7/13/2007,chinook salmon,NA,Male,NA,540
7/13/2007,chinook salmon,NA,Male,NA,550
7/13/2007,chinook salmon,NA,Male,NA,500
7/13/2007,chinook salmon,NA,Male,NA,770
7/13/2007,chinook salmon,NA,Male,NA,780
7/14/2007,chinook salmon,NA,Male,NA,790
7/14/2007,chinook salmon,NA,Female,NA,890
7/14/2007,chinook salmon,NA,Female,NA,790
7/14/2007,chinook salmon,NA,Female,NA,740
7/14/2007,chinook salmon,NA,Female,NA,805
7/14/2007,chinook salmon,NA,Female,NA,810
7/14/2007,chinook salmon,NA,Female,NA,830
7/14/2007,chinook salmon,NA,Male,NA,550
7/14/2007,chinook salmon,NA,Male,NA,590
7/14/2007,chinook salmon,NA,Male,NA,490
7/14/2007,chinook salmon,NA,Male,NA,520
7/14/2007,chinook salmon,NA,Male,NA,620
7/14/2007,chinook salmon,NA,Male,NA,710
7/14/2007,chinook salmon,NA,Male,NA,650
7/14/2007,chinook salmon,NA,Male,NA,900
7/14/2007,chinook salmon,NA,Male,NA,620
7/14/2007,chinook salmon,NA,Male,NA,680
7/14/2007,chinook salmon,NA,Male,NA,680
7/14/2007,chinook salmon,NA,Male,NA,760
7/14/2007,chinook salmon,NA,Male,NA,770
7/14/2007,chinook salmon,NA,Male,NA,785
7/15/2007,chinook salmon,NA,Female,NA,835
7/15/2007,chinook salmon,NA,Female,NA,850
7/15/2007,chinook salmon,NA,Male,NA,830
7/15/2007,chinook salmon,NA,Male,NA,885
7/15/2007,chinook salmon,NA,Male,NA,740
7/15/2007,chinook salmon,NA,Male,NA,790
7/16/2007,chinook salmon,NA,Female,NA,720
7/16/2007,chinook salmon,NA,Female,NA,830
7/16/2007,chinook salmon,NA,Female,NA,750
7/16/2007,chinook salmon,NA,Female,NA,835
7/16/2007,chinook salmon,NA,Female,NA,850
7/16/2007,chinook salmon,NA,Male,NA,550
7/16/2007,chinook salmon,NA,Male,NA,580
7/16/2007,chinook salmon,NA,Male,NA,495
7/16/2007,chinook salmon,NA,Male,NA,530
7/16/2007,chinook salmon,NA,Male,NA,725
7/16/2007,chinook salmon,NA,Male,NA,870
7/16/2007,chinook salmon,NA,Male,NA,620
7/16/2007,chinook salmon,NA,Male,NA,665
7/16/2007,chinook salmon,NA,Male,NA,835
7/16/2007,chinook salmon,NA,Male,NA,870
7/17/2007,chinook salmon,NA,Male,NA,725
7/17/2007,chinook salmon,NA,Male,NA,840
7/17/2007,chinook salmon,NA,Female,NA,700
7/17/2007,chinook salmon,NA,Female,NA,745
7/17/2007,chinook salmon,NA,Female,NA,755
7/17/2007,chinook salmon,NA,Female,NA,880
7/17/2007,chinook salmon,NA,Female,NA,895
7/17/2007,chinook salmon,NA,Male,NA,500
7/17/2007,chinook salmon,NA,Male,NA,520
7/17/2007,chinook salmon,NA,Male,NA,530
7/17/2007,chinook salmon,NA,Male,NA,570
7/17/2007,chinook salmon,NA,Male,NA,565
7/17/2007,chinook salmon,NA,Male,NA,590
7/17/2007,chinook salmon,NA,Male,NA,615
7/17/2007,chinook salmon,NA,Male,NA,660
7/17/2007,chinook salmon,NA,Male,NA,720
7/17/2007,chinook salmon,NA,Male,NA,730
7/18/2007,chinook salmon,NA,Female,NA,710
7/18/2007,chinook salmon,NA,Female,NA,800
7/18/2007,chinook salmon,NA,Female,NA,865
7/18/2007,chinook salmon,NA,Female,NA,770
7/18/2007,chinook salmon,NA,Female,NA,800
7/18/2007,chinook salmon,NA,Female,NA,820
7/18/2007,chinook salmon,NA,Female,NA,840
7/18/2007,chinook salmon,NA,Female,NA,850
7/18/2007,chinook salmon,NA,Female,NA,865
7/18/2007,chinook salmon,NA,Female,NA,870
7/18/2007,chinook salmon,NA,Male,NA,570
7/18/2007,chinook salmon,NA,Male,NA,600
7/18/2007,chinook salmon,NA,Male,NA,505
7/18/2007,chinook salmon,NA,Male,NA,750
7/18/2007,chinook salmon,NA,Male,NA,775
7/18/2007,chinook salmon,NA,Male,NA,630
7/18/2007,chinook salmon,NA,Male,NA,635
7/18/2007,chinook salmon,NA,Male,NA,665
7/18/2007,chinook salmon,NA,Male,NA,710
7/18/2007,chinook salmon,NA,Male,NA,610
7/18/2007,chinook salmon,NA,Male,NA,760
7/18/2007,chinook salmon,NA,Male,NA,760
7/18/2007,chinook salmon,NA,Male,NA,760
7/18/2007,chinook salmon,NA,Male,NA,765
7/18/2007,chinook salmon,NA,Male,NA,790
7/19/2007,chinook salmon,NA,Female,NA,870
7/19/2007,chinook salmon,NA,Female,NA,890
7/19/2007,chinook salmon,NA,Female,NA,720
7/19/2007,chinook salmon,NA,Male,NA,530
7/19/2007,chinook salmon,NA,Male,NA,610
7/19/2007,chinook salmon,NA,Male,NA,470
7/19/2007,chinook salmon,NA,Male,NA,575
7/19/2007,chinook salmon,NA,Male,NA,725
7/19/2007,chinook salmon,NA,Male,NA,790
7/19/2007,chinook salmon,NA,Male,NA,910
7/20/2007,chinook salmon,NA,Female,NA,810
7/20/2007,chinook salmon,NA,Female,NA,930
7/20/2007,chinook salmon,NA,Female,NA,745
7/20/2007,chinook salmon,NA,Female,NA,770
7/20/2007,chinook salmon,NA,Female,NA,785
7/20/2007,chinook salmon,NA,Female,NA,790
7/20/2007,chinook salmon,NA,Female,NA,800
7/20/2007,chinook salmon,NA,Female,NA,810
7/20/2007,chinook salmon,NA,Female,NA,865
7/20/2007,chinook salmon,NA,Male,NA,590
7/20/2007,chinook salmon,NA,Male,NA,NA
7/20/2007,chinook salmon,NA,Male,NA,470
7/20/2007,chinook salmon,NA,Male,NA,770
7/20/2007,chinook salmon,NA,Male,NA,640
7/20/2007,chinook salmon,NA,Male,NA,610
7/20/2007,chinook salmon,NA,Male,NA,655
7/20/2007,chinook salmon,NA,Male,NA,770
7/20/2007,chinook salmon,NA,Male,NA,920
7/20/2007,chinook salmon,NA,Male,NA,720
7/21/2007,chinook salmon,NA,Female,NA,755
7/21/2007,chinook salmon,NA,Female,NA,705
7/21/2007,chinook salmon,NA,Female,NA,885
7/21/2007,chinook salmon,NA,Female,NA,930
7/21/2007,chinook salmon,NA,Female,NA,710
7/21/2007,chinook salmon,NA,Female,NA,800
7/21/2007,chinook salmon,NA,Female,NA,800
7/21/2007,chinook salmon,NA,Female,NA,805
7/21/2007,chinook salmon,NA,Female,NA,810
7/21/2007,chinook salmon,NA,Female,NA,815
7/21/2007,chinook salmon,NA,Female,NA,815
7/21/2007,chinook salmon,NA,Male,NA,490
7/21/2007,chinook salmon,NA,Male,NA,510
7/21/2007,chinook salmon,NA,Male,NA,515
7/21/2007,chinook salmon,NA,Male,NA,520
7/21/2007,chinook salmon,NA,Male,NA,690
7/21/2007,chinook salmon,NA,Male,NA,840
7/21/2007,chinook salmon,NA,Male,NA,610
7/21/2007,chinook salmon,NA,Male,NA,750
7/21/2007,chinook salmon,NA,Male,NA,800
7/21/2007,chinook salmon,NA,Male,NA,720
7/21/2007,chinook salmon,NA,Male,NA,755
7/22/2007,chinook salmon,NA,Female,NA,850
7/22/2007,chinook salmon,NA,Female,NA,NA
7/22/2007,chinook salmon,NA,Female,NA,780
7/22/2007,chinook salmon,NA,Female,NA,780
7/22/2007,chinook salmon,NA,Female,NA,785
7/22/2007,chinook salmon,NA,Female,NA,805
7/22/2007,chinook salmon,NA,Female,NA,805
7/22/2007,chinook salmon,NA,Female,NA,810
7/22/2007,chinook salmon,NA,Female,NA,815
7/22/2007,chinook salmon,NA,Female,NA,820
7/22/2007,chinook salmon,NA,Female,NA,830
7/22/2007,chinook salmon,NA,Female,NA,830
7/22/2007,chinook salmon,NA,Female,NA,830
7/22/2007,chinook salmon,NA,Female,NA,835
7/22/2007,chinook salmon,NA,Female,NA,850
7/22/2007,chinook salmon,NA,Male,NA,560
7/22/2007,chinook salmon,NA,Male,NA,580
7/22/2007,chinook salmon,NA,Male,NA,450
7/22/2007,chinook salmon,NA,Male,NA,545
7/22/2007,chinook salmon,NA,Male,NA,550
7/22/2007,chinook salmon,NA,Male,NA,610
7/22/2007,chinook salmon,NA,Male,NA,680
7/22/2007,chinook salmon,NA,Male,NA,805
7/22/2007,chinook salmon,NA,Male,NA,840
7/22/2007,chinook salmon,NA,Male,NA,770
7/23/2007,chinook salmon,NA,Female,NA,830
7/23/2007,chinook salmon,NA,Female,NA,760
7/23/2007,chinook salmon,NA,Female,NA,810
7/23/2007,chinook salmon,NA,Female,NA,810
7/23/2007,chinook salmon,NA,Female,NA,820
7/23/2007,chinook salmon,NA,Female,NA,820
7/23/2007,chinook salmon,NA,Female,NA,825
7/23/2007,chinook salmon,NA,Female,NA,825
7/23/2007,chinook salmon,NA,Female,NA,850
7/23/2007,chinook salmon,NA,Female,NA,850
7/23/2007,chinook salmon,NA,Female,NA,915
7/23/2007,chinook salmon,NA,Male,NA,445
7/23/2007,chinook salmon,NA,Male,NA,460
7/23/2007,chinook salmon,NA,Male,NA,460
7/23/2007,chinook salmon,NA,Male,NA,495
7/23/2007,chinook salmon,NA,Male,NA,500
7/23/2007,chinook salmon,NA,Male,NA,510
7/23/2007,chinook salmon,NA,Male,NA,530
7/23/2007,chinook salmon,NA,Male,NA,725
7/23/2007,chinook salmon,NA,Male,NA,755
7/23/2007,chinook salmon,NA,Male,NA,720
7/24/2007,chinook salmon,NA,Male,NA,820
7/24/2007,chinook salmon,NA,Male,NA,825
7/24/2007,chinook salmon,NA,Female,NA,855
7/24/2007,chinook salmon,NA,Female,NA,860
7/24/2007,chinook salmon,NA,Female,NA,690
7/24/2007,chinook salmon,NA,Female,NA,800
7/24/2007,chinook salmon,NA,Female,NA,830
7/24/2007,chinook salmon,NA,Female,NA,830
7/24/2007,chinook salmon,NA,Female,NA,830
7/24/2007,chinook salmon,NA,Female,NA,830
7/24/2007,chinook salmon,NA,Female,NA,840
7/24/2007,chinook salmon,NA,Female,NA,860
7/24/2007,chinook salmon,NA,Female,NA,880
7/24/2007,chinook salmon,NA,Female,NA,880
7/24/2007,chinook salmon,NA,Female,NA,885
7/24/2007,chinook salmon,NA,Male,NA,555
7/24/2007,chinook salmon,NA,Male,NA,600
7/24/2007,chinook salmon,NA,Male,NA,460
7/24/2007,chinook salmon,NA,Male,NA,475
7/24/2007,chinook salmon,NA,Male,NA,500
7/24/2007,chinook salmon,NA,Male,NA,500
7/24/2007,chinook salmon,NA,Male,NA,550
7/24/2007,chinook salmon,NA,Male,NA,540
7/24/2007,chinook salmon,NA,Male,NA,685
7/24/2007,chinook salmon,NA,Male,NA,640
7/24/2007,chinook salmon,NA,Male,NA,670
7/24/2007,chinook salmon,NA,Male,NA,750
7/25/2007,chinook salmon,NA,Female,NA,885
7/25/2007,chinook salmon,NA,Female,NA,905
7/25/2007,chinook salmon,NA,Female,NA,775
7/25/2007,chinook salmon,NA,Female,NA,805
7/25/2007,chinook salmon,NA,Female,NA,835
7/25/2007,chinook salmon,NA,Female,NA,835
7/25/2007,chinook salmon,NA,Female,NA,840
7/25/2007,chinook salmon,NA,Male,NA,560
7/25/2007,chinook salmon,NA,Male,NA,600
7/25/2007,chinook salmon,NA,Male,NA,500
7/25/2007,chinook salmon,NA,Male,NA,525
7/25/2007,chinook salmon,NA,Male,NA,760
7/25/2007,chinook salmon,NA,Male,NA,770
7/25/2007,chinook salmon,NA,Male,NA,810
7/25/2007,chinook salmon,NA,Male,NA,840
7/25/2007,chinook salmon,NA,Male,NA,770
7/25/2007,chinook salmon,NA,Male,NA,800
7/25/2007,chinook salmon,NA,Male,NA,845
7/26/2007,chinook salmon,NA,Female,NA,770
7/26/2007,chinook salmon,NA,Female,NA,865
7/26/2007,chinook salmon,NA,Female,NA,870
7/26/2007,chinook salmon,NA,Female,NA,770
7/26/2007,chinook salmon,NA,Female,NA,805
7/26/2007,chinook salmon,NA,Female,NA,810
7/26/2007,chinook salmon,NA,Female,NA,815
7/26/2007,chinook salmon,NA,Female,NA,830
7/26/2007,chinook salmon,NA,Female,NA,840
7/26/2007,chinook salmon,NA,Female,NA,850
7/26/2007,chinook salmon,NA,Male,NA,550
7/26/2007,chinook salmon,NA,Male,NA,560
7/26/2007,chinook salmon,NA,Male,NA,500
7/26/2007,chinook salmon,NA,Male,NA,680
7/26/2007,chinook salmon,NA,Male,NA,745
7/26/2007,chinook salmon,NA,Male,NA,630
7/26/2007,chinook salmon,NA,Male,NA,635
7/26/2007,chinook salmon,NA,Male,NA,670
7/26/2007,chinook salmon,NA,Male,NA,680
7/26/2007,chinook salmon,NA,Male,NA,855
7/26/2007,chinook salmon,NA,Male,NA,885
7/26/2007,chinook salmon,NA,Male,NA,770
7/26/2007,chinook salmon,NA,Male,NA,780
7/26/2007,chinook salmon,NA,Male,NA,790
7/27/2007,chinook salmon,NA,Female,NA,860
7/27/2007,chinook salmon,NA,Female,NA,865
7/27/2007,chinook salmon,NA,Female,NA,770
7/27/2007,chinook salmon,NA,Female,NA,825
7/27/2007,chinook salmon,NA,Male,NA,510
7/27/2007,chinook salmon,NA,Male,NA,800
7/27/2007,chinook salmon,NA,Male,NA,860
7/27/2007,chinook salmon,NA,Male,NA,690
7/28/2007,chinook salmon,NA,Female,NA,840
7/28/2007,chinook salmon,NA,Female,NA,845
7/28/2007,chinook salmon,NA,Female,NA,795
7/28/2007,chinook salmon,NA,Female,NA,815
7/28/2007,chinook salmon,NA,Female,NA,830
7/28/2007,chinook salmon,NA,Female,NA,835
7/28/2007,chinook salmon,NA,Male,NA,535
7/28/2007,chinook salmon,NA,Male,NA,425
7/4/2007,chum salmon,NA,Female,NA,560
7/4/2007,chum salmon,NA,Female,NA,510
7/4/2007,chum salmon,NA,Female,NA,540
7/4/2007,chum salmon,NA,Female,NA,510
7/4/2007,chum salmon,NA,Female,NA,520
7/4/2007,chum salmon,NA,Female,NA,520
7/4/2007,chum salmon,NA,Female,NA,590
7/4/2007,chum salmon,NA,Female,NA,530
7/4/2007,chum salmon,NA,Male,NA,560
7/4/2007,chum salmon,NA,Male,NA,530
7/4/2007,chum salmon,NA,Male,NA,610
7/4/2007,chum salmon,NA,Male,NA,570
7/4/2007,chum salmon,NA,Male,NA,560
7/4/2007,chum salmon,NA,Male,NA,570
7/4/2007,chum salmon,NA,Male,NA,540
7/4/2007,chum salmon,NA,Male,NA,570
7/4/2007,chum salmon,NA,Female,NA,560
7/4/2007,chum salmon,NA,Female,NA,570
7/4/2007,chum salmon,NA,Female,NA,590
7/4/2007,chum salmon,NA,Male,NA,550
7/4/2007,chum salmon,NA,Male,NA,590
7/4/2007,chum salmon,NA,Male,NA,620
7/4/2007,chum salmon,NA,Male,NA,590
7/4/2007,chum salmon,NA,Male,NA,590
7/4/2007,chum salmon,NA,Male,NA,580
7/4/2007,chum salmon,NA,Male,NA,610
7/4/2007,chum salmon,NA,Male,NA,590
7/5/2007,chum salmon,NA,Female,NA,550
7/5/2007,chum salmon,NA,Female,NA,550
7/5/2007,chum salmon,NA,Female,NA,590
7/5/2007,chum salmon,NA,Female,NA,590
7/5/2007,chum salmon,NA,Female,NA,580
7/5/2007,chum salmon,NA,Female,NA,570
7/5/2007,chum salmon,NA,Female,NA,580
7/5/2007,chum salmon,NA,Female,NA,650
7/5/2007,chum salmon,NA,Female,NA,520
7/5/2007,chum salmon,NA,Female,NA,550
7/5/2007,chum salmon,NA,Female,NA,510
7/5/2007,chum salmon,NA,Female,NA,570
7/5/2007,chum salmon,NA,Female,NA,570
7/5/2007,chum salmon,NA,Female,NA,570
7/5/2007,chum salmon,NA,Female,NA,520
7/5/2007,chum salmon,NA,Male,NA,580
7/5/2007,chum salmon,NA,Male,NA,600
7/5/2007,chum salmon,NA,Male,NA,580
7/5/2007,chum salmon,NA,Male,NA,590
7/5/2007,chum salmon,NA,Male,NA,550
7/5/2007,chum salmon,NA,Male,NA,560
7/5/2007,chum salmon,NA,Male,NA,550
7/5/2007,chum salmon,NA,Female,NA,630
7/5/2007,chum salmon,NA,Female,NA,570
7/5/2007,chum salmon,NA,Female,NA,580
7/5/2007,chum salmon,NA,Female,NA,540
7/5/2007,chum salmon,NA,Male,NA,620
7/5/2007,chum salmon,NA,Male,NA,600
7/5/2007,chum salmon,NA,Male,NA,570
7/5/2007,chum salmon,NA,Male,NA,630
7/5/2007,chum salmon,NA,Male,NA,580
7/5/2007,chum salmon,NA,Male,NA,500
7/5/2007,chum salmon,NA,Male,NA,660
7/6/2007,chum salmon,NA,Female,NA,560
7/6/2007,chum salmon,NA,Female,NA,570
7/6/2007,chum salmon,NA,Male,NA,590
7/6/2007,chum salmon,NA,Male,NA,570
7/6/2007,chum salmon,NA,Female,NA,560
7/6/2007,chum salmon,NA,Female,NA,540
7/6/2007,chum salmon,NA,Male,NA,560
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,560
7/7/2007,chum salmon,NA,Female,NA,590
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Female,NA,540
7/7/2007,chum salmon,NA,Female,NA,520
7/7/2007,chum salmon,NA,Female,NA,590
7/7/2007,chum salmon,NA,Female,NA,540
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Female,NA,580
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,600
7/7/2007,chum salmon,NA,Female,NA,590
7/7/2007,chum salmon,NA,Female,NA,560
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Female,NA,510
7/7/2007,chum salmon,NA,Female,NA,490
7/7/2007,chum salmon,NA,Female,NA,510
7/7/2007,chum salmon,NA,Female,NA,500
7/7/2007,chum salmon,NA,Female,NA,580
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,560
7/7/2007,chum salmon,NA,Female,NA,500
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,610
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,670
7/7/2007,chum salmon,NA,Male,NA,580
7/7/2007,chum salmon,NA,Male,NA,550
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,590
7/7/2007,chum salmon,NA,Male,NA,640
7/7/2007,chum salmon,NA,Male,NA,590
7/7/2007,chum salmon,NA,Male,NA,590
7/7/2007,chum salmon,NA,Male,NA,500
7/7/2007,chum salmon,NA,Male,NA,550
7/7/2007,chum salmon,NA,Male,NA,550
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,560
7/7/2007,chum salmon,NA,Male,NA,540
7/7/2007,chum salmon,NA,Male,NA,580
7/7/2007,chum salmon,NA,Male,NA,590
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,550
7/7/2007,chum salmon,NA,Male,NA,540
7/7/2007,chum salmon,NA,Female,NA,600
7/7/2007,chum salmon,NA,Female,NA,590
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,620
7/7/2007,chum salmon,NA,Female,NA,590
7/7/2007,chum salmon,NA,Female,NA,580
7/7/2007,chum salmon,NA,Female,NA,600
7/7/2007,chum salmon,NA,Female,NA,590
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,540
7/7/2007,chum salmon,NA,Female,NA,530
7/7/2007,chum salmon,NA,Female,NA,520
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Female,NA,540
7/7/2007,chum salmon,NA,Female,NA,520
7/7/2007,chum salmon,NA,Female,NA,540
7/7/2007,chum salmon,NA,Female,NA,520
7/7/2007,chum salmon,NA,Female,NA,630
7/7/2007,chum salmon,NA,Female,NA,500
7/7/2007,chum salmon,NA,Female,NA,610
7/7/2007,chum salmon,NA,Female,NA,570
7/7/2007,chum salmon,NA,Male,NA,580
7/7/2007,chum salmon,NA,Male,NA,660
7/7/2007,chum salmon,NA,Male,NA,640
7/7/2007,chum salmon,NA,Male,NA,620
7/7/2007,chum salmon,NA,Male,NA,580
7/7/2007,chum salmon,NA,Male,NA,610
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,620
7/7/2007,chum salmon,NA,Male,NA,610
7/7/2007,chum salmon,NA,Male,NA,580
7/7/2007,chum salmon,NA,Male,NA,550
7/7/2007,chum salmon,NA,Male,NA,620
7/7/2007,chum salmon,NA,Male,NA,650
7/7/2007,chum salmon,NA,Male,NA,560
7/7/2007,chum salmon,NA,Male,NA,560
7/7/2007,chum salmon,NA,Male,NA,610
7/7/2007,chum salmon,NA,Female,NA,550
7/7/2007,chum salmon,NA,Male,NA,600
7/7/2007,chum salmon,NA,Male,NA,560
7/8/2007,chum salmon,NA,Female,NA,400
7/8/2007,chum salmon,NA,Female,NA,570
7/8/2007,chum salmon,NA,Female,NA,510
7/8/2007,chum salmon,NA,Female,NA,570
7/8/2007,chum salmon,NA,Female,NA,580
7/8/2007,chum salmon,NA,Female,NA,550
7/8/2007,chum salmon,NA,Female,NA,560
7/8/2007,chum salmon,NA,Male,NA,590
7/8/2007,chum salmon,NA,Male,NA,540
7/8/2007,chum salmon,NA,Male,NA,590
7/8/2007,chum salmon,NA,Female,NA,560
7/8/2007,chum salmon,NA,Female,NA,560
7/8/2007,chum salmon,NA,Female,NA,560
7/8/2007,chum salmon,NA,Male,NA,630
7/8/2007,chum salmon,NA,Male,NA,600
7/8/2007,chum salmon,NA,Male,NA,530
7/8/2007,chum salmon,NA,Male,NA,610
7/8/2007,chum salmon,NA,Female,NA,620
7/8/2007,chum salmon,NA,Male,NA,560
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Male,NA,610
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Female,NA,550
7/9/2007,chum salmon,NA,Female,NA,550
7/9/2007,chum salmon,NA,Female,NA,530
7/9/2007,chum salmon,NA,Female,NA,580
7/9/2007,chum salmon,NA,Female,NA,550
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Female,NA,610
7/9/2007,chum salmon,NA,Male,NA,590
7/9/2007,chum salmon,NA,Male,NA,590
7/9/2007,chum salmon,NA,Male,NA,560
7/9/2007,chum salmon,NA,Male,NA,570
7/9/2007,chum salmon,NA,Male,NA,610
7/9/2007,chum salmon,NA,Male,NA,560
7/9/2007,chum salmon,NA,Male,NA,590
7/9/2007,chum salmon,NA,Male,NA,600
7/9/2007,chum salmon,NA,Male,NA,570
7/9/2007,chum salmon,NA,Male,NA,570
7/9/2007,chum salmon,NA,Male,NA,560
7/9/2007,chum salmon,NA,Male,NA,580
7/9/2007,chum salmon,NA,Male,NA,520
7/9/2007,chum salmon,NA,Female,NA,570
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Female,NA,560
7/9/2007,chum salmon,NA,Female,NA,620
7/9/2007,chum salmon,NA,Male,NA,570
7/9/2007,chum salmon,NA,Male,NA,570
7/9/2007,chum salmon,NA,Male,NA,640
7/9/2007,chum salmon,NA,Male,NA,550
7/9/2007,chum salmon,NA,Male,NA,610
7/9/2007,chum salmon,NA,Male,NA,570
7/11/2007,chum salmon,NA,Female,NA,550
7/11/2007,chum salmon,NA,Female,NA,550
7/11/2007,chum salmon,NA,Male,NA,570
7/11/2007,chum salmon,NA,Male,NA,600
7/11/2007,chum salmon,NA,Male,NA,610
7/11/2007,chum salmon,NA,Female,NA,550
7/11/2007,chum salmon,NA,Female,NA,580
7/11/2007,chum salmon,NA,Male,NA,570
7/13/2007,chum salmon,NA,Female,NA,515
7/13/2007,chum salmon,NA,Female,NA,570
7/13/2007,chum salmon,NA,Female,NA,510
7/13/2007,chum salmon,NA,Female,NA,505
7/13/2007,chum salmon,NA,Female,NA,490
7/13/2007,chum salmon,NA,Female,NA,505
7/13/2007,chum salmon,NA,Female,NA,550
7/13/2007,chum salmon,NA,Female,NA,520
7/13/2007,chum salmon,NA,Female,NA,560
7/13/2007,chum salmon,NA,Male,NA,590
7/13/2007,chum salmon,NA,Male,NA,620
7/13/2007,chum salmon,NA,Male,NA,555
7/13/2007,chum salmon,NA,Male,NA,510
7/13/2007,chum salmon,NA,Male,NA,570
7/13/2007,chum salmon,NA,Male,NA,530
7/13/2007,chum salmon,NA,Male,NA,580
7/13/2007,chum salmon,NA,Male,NA,565
7/13/2007,chum salmon,NA,Male,NA,540
7/13/2007,chum salmon,NA,Male,NA,535
7/13/2007,chum salmon,NA,Male,NA,530
7/13/2007,chum salmon,NA,Female,NA,585
7/13/2007,chum salmon,NA,Female,NA,600
7/13/2007,chum salmon,NA,Female,NA,520
7/13/2007,chum salmon,NA,Female,NA,535
7/13/2007,chum salmon,NA,Female,NA,545
7/13/2007,chum salmon,NA,Female,NA,525
7/13/2007,chum salmon,NA,Female,NA,540
7/13/2007,chum salmon,NA,Male,NA,510
7/13/2007,chum salmon,NA,Male,NA,530
7/13/2007,chum salmon,NA,Male,NA,525
7/13/2007,chum salmon,NA,Male,NA,535
7/13/2007,chum salmon,NA,Female,NA,575
7/13/2007,chum salmon,NA,Male,NA,600
7/14/2007,chum salmon,NA,Male,NA,560
7/14/2007,chum salmon,NA,Female,NA,505
7/14/2007,chum salmon,NA,Female,NA,570
7/14/2007,chum salmon,NA,Female,NA,520
