"","Date","Species","Strata","Sex","BroodAge","Length_mm"
"13551",2006-07-14,"chum salmon",1,"Female",5,550
"13552",2006-07-14,"chum salmon",1,"Male",5,640
"13553",2006-07-14,"chum salmon",1,"Male",5,530
"13554",2006-07-14,"chum salmon",1,"Male",5,590
"13555",2006-07-14,"chum salmon",1,"Male",5,570
"13556",2006-07-14,"chum salmon",1,"Male",5,540
"13557",2006-07-14,"chum salmon",1,"Male",5,580
"13558",2006-07-14,"chum salmon",1,"Male",5,540
"13559",2006-07-14,"chum salmon",1,"Male",5,580
"13560",2006-07-15,"chum salmon",2,"Female",4,570
"13561",2006-07-15,"chum salmon",2,"Male",4,500
"13562",2006-07-15,"chum salmon",2,"Male",4,560
"13563",2006-07-15,"chum salmon",2,"Male",4,500
"13564",2006-07-15,"chum salmon",2,"Female",5,570
"13565",2006-07-15,"chum salmon",2,"Female",5,520
"13566",2006-07-15,"chum salmon",2,"Female",5,540
"13567",2006-07-15,"chum salmon",2,"Female",5,510
"13568",2006-07-15,"chum salmon",2,"Female",5,570
"13569",2006-07-15,"chum salmon",2,"Female",5,510
"13570",2006-07-15,"chum salmon",2,"Female",5,560
"13571",2006-07-15,"chum salmon",2,"Female",5,570
"13572",2006-07-15,"chum salmon",2,"Female",5,570
"13573",2006-07-15,"chum salmon",2,"Female",5,550
"13574",2006-07-15,"chum salmon",2,"Female",5,500
"13575",2006-07-15,"chum salmon",2,"Female",5,570
"13576",2006-07-15,"chum salmon",2,"Female",5,510
"13577",2006-07-15,"chum salmon",2,"Female",5,570
"13578",2006-07-15,"chum salmon",2,"Female",5,570
"13579",2006-07-15,"chum salmon",2,"Female",5,520
"13580",2006-07-15,"chum salmon",2,"Male",5,540
"13581",2006-07-15,"chum salmon",2,"Male",5,610
"13582",2006-07-15,"chum salmon",2,"Male",5,620
"13583",2006-07-15,"chum salmon",2,"Male",5,620
"13584",2006-07-15,"chum salmon",2,"Male",5,550
"13585",2006-07-16,"chum salmon",2,"Female",4,505
"13586",2006-07-16,"chum salmon",2,"Female",5,530
"13587",2006-07-16,"chum salmon",2,"Female",5,540
"13588",2006-07-16,"chum salmon",2,"Female",5,540
"13589",2006-07-16,"chum salmon",2,"Female",5,520
"13590",2006-07-16,"chum salmon",2,"Female",5,530
"13591",2006-07-16,"chum salmon",2,"Female",5,560
"13592",2006-07-16,"chum salmon",2,"Female",5,550
"13593",2006-07-16,"chum salmon",2,"Male",5,580
"13594",2006-07-16,"chum salmon",2,"Male",5,570
"13595",2006-07-16,"chum salmon",2,"Male",5,600
"13596",2006-07-16,"chum salmon",2,"Male",5,600
"13597",2006-07-16,"chum salmon",2,"Male",5,550
"13598",2006-07-16,"chum salmon",2,"Male",5,525
"13599",2006-07-16,"chum salmon",2,"Male",5,545
"13600",2006-07-16,"chum salmon",2,"Male",5,575
"13601",2006-07-16,"chum salmon",2,"Male",5,550
"13602",2006-07-16,"chum salmon",2,"Male",5,570
"13603",2006-07-16,"chum salmon",2,"Male",5,590
"13604",2006-07-16,"chum salmon",2,"Male",5,570
"13605",2006-07-17,"chum salmon",2,"Female",4,540
"13606",2006-07-17,"chum salmon",2,"Female",4,565
"13607",2006-07-17,"chum salmon",2,"Male",4,530
"13608",2006-07-17,"chum salmon",2,"Male",4,590
"13609",2006-07-17,"chum salmon",2,"Male",4,610
"13610",2006-07-17,"chum salmon",2,"Female",5,520
"13611",2006-07-17,"chum salmon",2,"Female",5,550
"13612",2006-07-17,"chum salmon",2,"Female",5,530
"13613",2006-07-17,"chum salmon",2,"Female",5,500
"13614",2006-07-17,"chum salmon",2,"Female",5,540
"13615",2006-07-17,"chum salmon",2,"Female",5,510
"13616",2006-07-17,"chum salmon",2,"Female",5,540
"13617",2006-07-17,"chum salmon",2,"Female",5,510
"13618",2006-07-17,"chum salmon",2,"Female",5,520
"13619",2006-07-17,"chum salmon",2,"Female",5,570
"13620",2006-07-17,"chum salmon",2,"Female",5,565
"13621",2006-07-17,"chum salmon",2,"Female",5,520
"13622",2006-07-17,"chum salmon",2,"Female",5,515
"13623",2006-07-17,"chum salmon",2,"Female",5,600
"13624",2006-07-17,"chum salmon",2,"Female",5,510
"13625",2006-07-17,"chum salmon",2,"Female",5,520
"13626",2006-07-17,"chum salmon",2,"Male",5,540
"13627",2006-07-17,"chum salmon",2,"Male",5,580
"13628",2006-07-17,"chum salmon",2,"Male",5,560
"13629",2006-07-17,"chum salmon",2,"Male",5,600
"13630",2006-07-17,"chum salmon",2,"Male",5,550
"13631",2006-07-17,"chum salmon",2,"Male",5,660
"13632",2006-07-17,"chum salmon",2,"Male",5,575
"13633",2006-07-19,"chum salmon",2,"Male",4,600
"13634",2006-07-19,"chum salmon",2,"Male",4,520
"13635",2006-07-19,"chum salmon",2,"Female",5,530
"13636",2006-07-19,"chum salmon",2,"Female",5,515
"13637",2006-07-19,"chum salmon",2,"Female",5,540
"13638",2006-07-19,"chum salmon",2,"Female",5,510
"13639",2006-07-19,"chum salmon",2,"Female",5,540
"13640",2006-07-19,"chum salmon",2,"Female",5,515
"13641",2006-07-19,"chum salmon",2,"Female",5,570
"13642",2006-07-19,"chum salmon",2,"Female",5,550
"13643",2006-07-19,"chum salmon",2,"Female",5,570
"13644",2006-07-19,"chum salmon",2,"Female",5,550
"13645",2006-07-19,"chum salmon",2,"Female",5,510
"13646",2006-07-19,"chum salmon",2,"Female",5,530
"13647",2006-07-19,"chum salmon",2,"Female",5,550
"13648",2006-07-19,"chum salmon",2,"Female",5,500
"13649",2006-07-19,"chum salmon",2,"Female",5,540
"13650",2006-07-19,"chum salmon",2,"Female",5,505
"13651",2006-07-19,"chum salmon",2,"Female",5,555
"13652",2006-07-19,"chum salmon",2,"Female",5,500
"13653",2006-07-19,"chum salmon",2,"Female",5,495
"13654",2006-07-19,"chum salmon",2,"Male",5,560
"13655",2006-07-19,"chum salmon",2,"Male",5,580
"13656",2006-07-19,"chum salmon",2,"Male",5,550
"13657",2006-07-19,"chum salmon",2,"Male",5,605
"13658",2006-07-19,"chum salmon",2,"Male",5,590
"13659",2006-07-19,"chum salmon",2,"Male",5,640
"13660",2006-07-19,"chum salmon",2,"Male",5,540
"13661",2006-07-19,"chum salmon",2,"Male",5,520
"13662",2006-07-19,"chum salmon",2,"Male",5,590
"13663",2006-07-19,"chum salmon",2,"Male",5,570
"13664",2006-07-19,"chum salmon",2,"Male",5,600
"13665",2006-07-19,"chum salmon",2,"Male",5,525
"13666",2006-07-19,"chum salmon",2,"Male",5,575
"13667",2006-07-19,"chum salmon",2,"Male",5,570
"13668",2006-07-20,"chum salmon",2,"Female",4,500
"13669",2006-07-20,"chum salmon",2,"Female",5,490
"13670",2006-07-20,"chum salmon",2,"Female",5,510
"13671",2006-07-20,"chum salmon",2,"Female",5,505
"13672",2006-07-20,"chum salmon",2,"Female",5,545
"13673",2006-07-20,"chum salmon",2,"Female",5,555
"13674",2006-07-20,"chum salmon",2,"Female",5,535
"13675",2006-07-20,"chum salmon",2,"Female",5,540
"13676",2006-07-20,"chum salmon",2,"Female",5,540
"13677",2006-07-20,"chum salmon",2,"Female",5,555
"13678",2006-07-20,"chum salmon",2,"Female",5,510
"13679",2006-07-20,"chum salmon",2,"Male",5,620
"13680",2006-07-21,"chum salmon",2,"Female",3,460
"13681",2006-07-21,"chum salmon",2,"Female",4,490
"13682",2006-07-21,"chum salmon",2,"Male",4,530
"13683",2006-07-21,"chum salmon",2,"Male",4,530
"13684",2006-07-21,"chum salmon",2,"Female",5,540
"13685",2006-07-21,"chum salmon",2,"Female",5,490
"13686",2006-07-21,"chum salmon",2,"Female",5,520
"13687",2006-07-21,"chum salmon",2,"Female",5,550
"13688",2006-07-21,"chum salmon",2,"Female",5,490
"13689",2006-07-21,"chum salmon",2,"Male",5,580
"13690",2006-07-21,"chum salmon",2,"Male",5,570
"13691",2006-07-21,"chum salmon",2,"Male",5,580
"13692",2006-07-21,"chum salmon",2,"Male",5,600
"13693",2006-07-21,"chum salmon",2,"Male",5,580
"13694",2006-07-21,"chum salmon",2,"Male",5,550
"13695",2006-07-21,"chum salmon",2,"Male",5,600
"13696",2006-07-21,"chum salmon",2,"Male",5,560
"13697",2006-07-21,"chum salmon",2,"Male",5,550
"13698",2006-07-21,"chum salmon",2,"Male",5,550
"13699",2006-07-21,"chum salmon",2,"Male",5,600
"13700",2006-07-21,"chum salmon",2,"Male",5,560
"13701",2006-07-22,"chum salmon",2,"Female",4,540
"13702",2006-07-22,"chum salmon",2,"Female",4,520
"13703",2006-07-22,"chum salmon",2,"Female",4,510
"13704",2006-07-22,"chum salmon",2,"Female",4,490
"13705",2006-07-22,"chum salmon",2,"Female",4,520
"13706",2006-07-22,"chum salmon",2,"Female",4,540
"13707",2006-07-22,"chum salmon",2,"Female",4,520
"13708",2006-07-22,"chum salmon",2,"Female",4,505
"13709",2006-07-22,"chum salmon",2,"Male",4,530
"13710",2006-07-22,"chum salmon",2,"Male",4,520
"13711",2006-07-22,"chum salmon",2,"Male",4,530
"13712",2006-07-22,"chum salmon",2,"Female",5,550
"13713",2006-07-22,"chum salmon",2,"Female",5,510
"13714",2006-07-22,"chum salmon",2,"Female",5,520
"13715",2006-07-22,"chum salmon",2,"Female",5,520
"13716",2006-07-22,"chum salmon",2,"Female",5,510
"13717",2006-07-22,"chum salmon",2,"Female",5,520
"13718",2006-07-22,"chum salmon",2,"Female",5,540
"13719",2006-07-22,"chum salmon",2,"Female",5,510
"13720",2006-07-22,"chum salmon",2,"Female",5,510
"13721",2006-07-22,"chum salmon",2,"Female",5,510
"13722",2006-07-22,"chum salmon",2,"Female",5,520
"13723",2006-07-22,"chum salmon",2,"Female",5,570
"13724",2006-07-22,"chum salmon",2,"Female",5,510
"13725",2006-07-22,"chum salmon",2,"Female",5,530
"13726",2006-07-22,"chum salmon",2,"Female",5,540
"13727",2006-07-22,"chum salmon",2,"Female",5,530
"13728",2006-07-22,"chum salmon",2,"Male",5,600
"13729",2006-07-22,"chum salmon",2,"Male",5,550
"13730",2006-07-22,"chum salmon",2,"Male",5,620
"13731",2006-07-22,"chum salmon",2,"Male",5,560
"13732",2006-07-22,"chum salmon",2,"Male",5,570
"13733",2006-07-22,"chum salmon",2,"Male",5,650
"13734",2006-07-22,"chum salmon",2,"Male",5,620
"13735",2006-07-22,"chum salmon",2,"Male",5,530
"13736",2006-07-22,"chum salmon",2,"Male",5,550
"13737",2006-07-22,"chum salmon",2,"Male",5,560
"13738",2006-07-22,"chum salmon",2,"Male",5,580
"13739",2006-07-22,"chum salmon",2,"Male",5,570
"13740",2006-07-24,"chum salmon",3,"Female",4,510
"13741",2006-07-24,"chum salmon",3,"Female",4,560
"13742",2006-07-24,"chum salmon",3,"Female",4,480
"13743",2006-07-24,"chum salmon",3,"Male",4,560
"13744",2006-07-24,"chum salmon",3,"Male",4,570
"13745",2006-07-24,"chum salmon",3,"Male",4,590
"13746",2006-07-24,"chum salmon",3,"Male",4,630
"13747",2006-07-24,"chum salmon",3,"Male",4,560
"13748",2006-07-24,"chum salmon",3,"Male",4,515
"13749",2006-07-24,"chum salmon",3,"Female",5,510
"13750",2006-07-24,"chum salmon",3,"Female",5,500
"13751",2006-07-24,"chum salmon",3,"Female",5,530
"13752",2006-07-24,"chum salmon",3,"Female",5,510
"13753",2006-07-24,"chum salmon",3,"Female",5,550
"13754",2006-07-24,"chum salmon",3,"Female",5,500
"13755",2006-07-24,"chum salmon",3,"Female",5,520
"13756",2006-07-24,"chum salmon",3,"Female",5,490
"13757",2006-07-24,"chum salmon",3,"Female",5,520
"13758",2006-07-24,"chum salmon",3,"Female",5,570
"13759",2006-07-24,"chum salmon",3,"Female",5,580
"13760",2006-07-24,"chum salmon",3,"Female",5,530
"13761",2006-07-24,"chum salmon",3,"Female",5,550
"13762",2006-07-24,"chum salmon",3,"Female",5,490
"13763",2006-07-24,"chum salmon",3,"Female",5,515
"13764",2006-07-24,"chum salmon",3,"Female",5,500
"13765",2006-07-24,"chum salmon",3,"Female",5,540
"13766",2006-07-24,"chum salmon",3,"Female",5,515
"13767",2006-07-24,"chum salmon",3,"Male",5,590
"13768",2006-07-24,"chum salmon",3,"Male",5,560
"13769",2006-07-24,"chum salmon",3,"Male",5,550
"13770",2006-07-24,"chum salmon",3,"Male",5,580
"13771",2006-07-24,"chum salmon",3,"Male",5,540
"13772",2006-07-24,"chum salmon",3,"Male",5,545
"13773",2006-07-26,"chum salmon",3,"Female",4,530
"13774",2006-07-26,"chum salmon",3,"Female",4,520
"13775",2006-07-26,"chum salmon",3,"Female",4,500
"13776",2006-07-26,"chum salmon",3,"Female",4,495
"13777",2006-07-26,"chum salmon",3,"Female",4,570
"13778",2006-07-26,"chum salmon",3,"Female",4,540
"13779",2006-07-26,"chum salmon",3,"Male",4,560
"13780",2006-07-26,"chum salmon",3,"Male",4,600
"13781",2006-07-26,"chum salmon",3,"Female",5,500
"13782",2006-07-26,"chum salmon",3,"Female",5,520
"13783",2006-07-26,"chum salmon",3,"Female",5,520
"13784",2006-07-26,"chum salmon",3,"Female",5,560
"13785",2006-07-26,"chum salmon",3,"Female",5,590
"13786",2006-07-26,"chum salmon",3,"Female",5,510
"13787",2006-07-26,"chum salmon",3,"Female",5,520
"13788",2006-07-26,"chum salmon",3,"Female",5,510
"13789",2006-07-26,"chum salmon",3,"Female",5,560
"13790",2006-07-26,"chum salmon",3,"Female",5,540
"13791",2006-07-26,"chum salmon",3,"Female",5,545
"13792",2006-07-26,"chum salmon",3,"Female",5,530
"13793",2006-07-26,"chum salmon",3,"Male",5,550
"13794",2006-07-26,"chum salmon",3,"Male",5,530
"13795",2006-07-26,"chum salmon",3,"Male",5,550
"13796",2006-07-26,"chum salmon",3,"Male",5,580
"13797",2006-07-26,"chum salmon",3,"Male",5,530
"13798",2006-07-26,"chum salmon",3,"Male",5,570
"13799",2006-07-26,"chum salmon",3,"Male",5,500
"13800",2006-07-26,"chum salmon",3,"Male",5,600
"13801",2006-07-26,"chum salmon",3,"Male",5,500
"13802",2006-07-26,"chum salmon",3,"Male",5,600
"13803",2006-07-26,"chum salmon",3,"Male",5,520
"13804",2006-07-26,"chum salmon",3,"Male",5,530
"13805",2006-07-26,"chum salmon",3,"Male",5,605
"13806",2006-07-26,"chum salmon",3,"Male",5,550
"13807",2006-07-26,"chum salmon",3,"Male",5,540
"13808",2006-07-26,"chum salmon",3,"Male",5,550
"13809",2006-07-27,"chum salmon",3,"Female",4,570
"13810",2006-07-27,"chum salmon",3,"Female",4,510
"13811",2006-07-27,"chum salmon",3,"Female",4,520
"13812",2006-07-27,"chum salmon",3,"Female",4,545
"13813",2006-07-27,"chum salmon",3,"Female",4,515
"13814",2006-07-27,"chum salmon",3,"Female",5,510
"13815",2006-07-27,"chum salmon",3,"Female",5,550
"13816",2006-07-27,"chum salmon",3,"Female",5,580
"13817",2006-07-27,"chum salmon",3,"Female",5,575
"13818",2006-07-27,"chum salmon",3,"Female",5,500
"13819",2006-07-27,"chum salmon",3,"Female",5,550
"13820",2006-07-27,"chum salmon",3,"Female",5,545
"13821",2006-07-27,"chum salmon",3,"Female",5,515
"13822",2006-07-27,"chum salmon",3,"Female",5,620
"13823",2006-07-27,"chum salmon",3,"Female",5,520
"13824",2006-07-27,"chum salmon",3,"Male",5,550
"13825",2006-07-27,"chum salmon",3,"Male",5,580
"13826",2006-07-27,"chum salmon",3,"Male",5,535
"13827",2006-07-27,"chum salmon",3,"Male",5,575
"13828",2006-07-27,"chum salmon",3,"Male",5,570
"13829",2006-07-27,"chum salmon",3,"Male",5,570
"13830",2006-07-27,"chum salmon",3,"Male",5,555
"13831",2006-07-27,"chum salmon",3,"Male",5,535
"13832",2006-07-29,"chum salmon",3,"Male",3,500
"13833",2006-07-29,"chum salmon",3,"Female",4,530
"13834",2006-07-29,"chum salmon",3,"Female",4,560
"13835",2006-07-29,"chum salmon",3,"Female",4,510
"13836",2006-07-29,"chum salmon",3,"Female",4,480
"13837",2006-07-29,"chum salmon",3,"Female",4,500
"13838",2006-07-29,"chum salmon",3,"Female",4,520
"13839",2006-07-29,"chum salmon",3,"Female",4,550
"13840",2006-07-29,"chum salmon",3,"Female",4,480
"13841",2006-07-29,"chum salmon",3,"Female",4,520
"13842",2006-07-29,"chum salmon",3,"Female",4,550
"13843",2006-07-29,"chum salmon",3,"Female",4,580
"13844",2006-07-29,"chum salmon",3,"Female",4,550
"13845",2006-07-29,"chum salmon",3,"Male",4,530
"13846",2006-07-29,"chum salmon",3,"Female",5,550
"13847",2006-07-29,"chum salmon",3,"Female",5,570
"13848",2006-07-29,"chum salmon",3,"Female",5,510
"13849",2006-07-29,"chum salmon",3,"Female",5,560
"13850",2006-07-29,"chum salmon",3,"Female",5,500
"13851",2006-07-29,"chum salmon",3,"Female",5,500
"13852",2006-07-29,"chum salmon",3,"Female",5,490
"13853",2006-07-29,"chum salmon",3,"Female",5,530
"13854",2006-07-29,"chum salmon",3,"Female",5,500
"13855",2006-07-29,"chum salmon",3,"Female",5,520
"13856",2006-07-29,"chum salmon",3,"Female",5,560
"13857",2006-07-29,"chum salmon",3,"Female",5,570
"13858",2006-07-29,"chum salmon",3,"Female",5,550
"13859",2006-07-29,"chum salmon",3,"Female",5,470
"13860",2006-07-29,"chum salmon",3,"Female",5,540
"13861",2006-07-29,"chum salmon",3,"Female",5,570
"13862",2006-07-29,"chum salmon",3,"Female",5,550
"13863",2006-07-29,"chum salmon",3,"Female",5,550
"13864",2006-07-29,"chum salmon",3,"Female",5,480
"13865",2006-07-29,"chum salmon",3,"Female",5,520
"13866",2006-07-29,"chum salmon",3,"Female",5,520
"13867",2006-07-29,"chum salmon",3,"Female",5,510
"13868",2006-07-29,"chum salmon",3,"Male",5,500
"13869",2006-07-29,"chum salmon",3,"Male",5,580
"13870",2006-07-29,"chum salmon",3,"Male",5,550
"13871",2006-07-29,"chum salmon",3,"Male",5,580
"13872",2006-07-29,"chum salmon",3,"Male",5,540
"13873",2006-07-29,"chum salmon",3,"Male",5,580
"13874",2006-07-29,"chum salmon",3,"Male",5,540
"13875",2006-07-29,"chum salmon",3,"Male",5,590
"13876",2006-07-29,"chum salmon",3,"Male",5,540
"13877",2006-07-29,"chum salmon",3,"Male",5,560
"13878",2006-07-29,"chum salmon",3,"Male",5,540
"13879",2006-07-29,"chum salmon",3,"Male",5,510
"13880",2006-07-29,"chum salmon",3,"Male",5,610
"13881",2006-07-29,"chum salmon",3,"Male",5,580
"13882",2006-07-29,"chum salmon",3,"Male",5,590
"13883",2006-07-29,"chum salmon",3,"Male",5,530
"13884",2006-07-29,"chum salmon",3,"Male",5,570
"13885",2006-07-29,"chum salmon",3,"Male",5,600
"13886",2006-07-29,"chum salmon",3,"Male",5,520
"13887",2007-07-04,"chinook salmon",NA,"Female",NA,855
"13888",2007-07-05,"chinook salmon",NA,"Female",NA,880
"13889",2007-07-06,"chinook salmon",NA,"Male",NA,530
"13890",2007-07-06,"chinook salmon",NA,"Male",NA,830
"13891",2007-07-06,"chinook salmon",NA,"Male",NA,510
"13892",2007-07-06,"chinook salmon",NA,"Male",NA,510
"13893",2007-07-06,"chinook salmon",NA,"Male",NA,530
"13894",2007-07-06,"chinook salmon",NA,"Male",NA,675
"13895",2007-07-07,"chinook salmon",NA,"Male",NA,650
"13896",2007-07-07,"chinook salmon",NA,"Male",NA,650
"13897",2007-07-07,"chinook salmon",NA,"Male",NA,460
"13898",2007-07-07,"chinook salmon",NA,"Male",NA,500
"13899",2007-07-07,"chinook salmon",NA,"Male",NA,715
"13900",2007-07-08,"chinook salmon",NA,"Male",NA,550
"13901",2007-07-08,"chinook salmon",NA,"Male",NA,630
"13902",2007-07-08,"chinook salmon",NA,"Male",NA,490
"13903",2007-07-08,"chinook salmon",NA,"Male",NA,500
"13904",2007-07-08,"chinook salmon",NA,"Male",NA,740
"13905",2007-07-09,"chinook salmon",NA,"Female",NA,760
"13906",2007-07-09,"chinook salmon",NA,"Male",NA,560
"13907",2007-07-09,"chinook salmon",NA,"Male",NA,590
"13908",2007-07-09,"chinook salmon",NA,"Male",NA,510
"13909",2007-07-09,"chinook salmon",NA,"Male",NA,560
"13910",2007-07-09,"chinook salmon",NA,"Male",NA,550
"13911",2007-07-09,"chinook salmon",NA,"Male",NA,620
"13912",2007-07-09,"chinook salmon",NA,"Male",NA,590
"13913",2007-07-09,"chinook salmon",NA,"Male",NA,650
"13914",2007-07-09,"chinook salmon",NA,"Male",NA,740
"13915",2007-07-09,"chinook salmon",NA,"Male",NA,730
"13916",2007-07-10,"chinook salmon",NA,"Female",NA,660
"13917",2007-07-10,"chinook salmon",NA,"Male",NA,560
"13918",2007-07-10,"chinook salmon",NA,"Male",NA,590
"13919",2007-07-10,"chinook salmon",NA,"Male",NA,430
"13920",2007-07-10,"chinook salmon",NA,"Male",NA,430
"13921",2007-07-10,"chinook salmon",NA,"Male",NA,540
"13922",2007-07-10,"chinook salmon",NA,"Male",NA,550
"13923",2007-07-10,"chinook salmon",NA,"Male",NA,570
"13924",2007-07-10,"chinook salmon",NA,"Male",NA,660
"13925",2007-07-10,"chinook salmon",NA,"Male",NA,670
"13926",2007-07-10,"chinook salmon",NA,"Male",NA,680
"13927",2007-07-10,"chinook salmon",NA,"Male",NA,880
"13928",2007-07-10,"chinook salmon",NA,"Male",NA,880
"13929",2007-07-11,"chinook salmon",NA,"Male",NA,780
"13930",2007-07-11,"chinook salmon",NA,"Female",NA,800
"13931",2007-07-11,"chinook salmon",NA,"Female",NA,860
"13932",2007-07-11,"chinook salmon",NA,"Male",NA,580
"13933",2007-07-11,"chinook salmon",NA,"Male",NA,580
"13934",2007-07-11,"chinook salmon",NA,"Male",NA,490
"13935",2007-07-11,"chinook salmon",NA,"Male",NA,510
"13936",2007-07-11,"chinook salmon",NA,"Male",NA,770
"13937",2007-07-11,"chinook salmon",NA,"Male",NA,790
"13938",2007-07-12,"chinook salmon",NA,"Female",NA,820
"13939",2007-07-12,"chinook salmon",NA,"Female",NA,910
"13940",2007-07-12,"chinook salmon",NA,"Male",NA,530
"13941",2007-07-12,"chinook salmon",NA,"Male",NA,530
"13942",2007-07-12,"chinook salmon",NA,"Male",NA,460
"13943",2007-07-12,"chinook salmon",NA,"Male",NA,500
"13944",2007-07-12,"chinook salmon",NA,"Male",NA,520
"13945",2007-07-12,"chinook salmon",NA,"Male",NA,520
"13946",2007-07-12,"chinook salmon",NA,"Male",NA,790
"13947",2007-07-12,"chinook salmon",NA,"Male",NA,730
"13948",2007-07-12,"chinook salmon",NA,"Male",NA,620
"13949",2007-07-12,"chinook salmon",NA,"Male",NA,660
"13950",2007-07-12,"chinook salmon",NA,"Male",NA,680
"13951",2007-07-13,"chinook salmon",NA,"Female",NA,800
"13952",2007-07-13,"chinook salmon",NA,"Male",NA,540
"13953",2007-07-13,"chinook salmon",NA,"Male",NA,550
"13954",2007-07-13,"chinook salmon",NA,"Male",NA,500
"13955",2007-07-13,"chinook salmon",NA,"Male",NA,770
"13956",2007-07-13,"chinook salmon",NA,"Male",NA,780
"13957",2007-07-14,"chinook salmon",NA,"Male",NA,790
"13958",2007-07-14,"chinook salmon",NA,"Female",NA,890
